JobNumber,StandName,CruiseLine,PointID,TreeNumber,SpeciesCode,DBH,LevelCode,ProductCodes,TopDiameter,Height,Height_Merch,Height_LCB,Height_DBH,Height_BadTop,Repetitions,LegacyTree,TreeAzimuth,TreeDistance,TreeNotes,LTSMissing_Top,LTSMissing_Mid,LTSMissing_Bot,SnagSoundnessCode,DecompCode,MooseBarkStripping,CoreRingsEstimated,CoreRingsRecent,CoreRingsTotal,Cut,Vigor,Form,TotalAge,VolumeCF,VolumeBF,BasalArea,TreesPerAcre,VBAR,VBAR_BF,LCR,TreeUsr_1,TreeUsr_2,TreeUsr_3,TreeUsr_4
506,06 Densely Stocked Mature Mixedwood,,815,1,BF,9,A,222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,815,2,WB,8,U,555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,816,1,OH,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,816,2,OH,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,816,3,PO,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,817,1,YB,13,A,2355,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,817,2,SP,13,A,222222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,817,3,YB,16,U,55555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,817,4,HM,11,A,2555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,817,5,BF,17,A,2222222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,817,6,YB,16,U,555,10,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,817,7,SP,6,A,66,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,817,8,SP,21,A,22222222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,817,9,YB,19,A,5555,14,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,901,1,BE,7,A,65,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,901,2,HM,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,901,3,HM,8,A,665,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,901,4,BE,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,901,5,HM,11,A,2365,7,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,901,6,HM,9,A,6655,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,901,7,HM,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,901,8,HM,8,A,6655,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,901,9,HM,8,U,5555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,901,10,HM,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,901,11,BE,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,901,12,HM,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,901,13,BE,6,A,6655,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,903,1,SP,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,903,2,SP,4,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,903,3,SP,7,A,666,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,903,4,HM,9,A,6655,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,903,5,YB,15,A,22355,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,903,6,HM,9,U,5555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,903,7,SP,7,A,666,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,904,1,SP,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,904,2,SP,7,A,666,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,904,3,SP,6,A,666,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,904,4,YB,8,A,6,7,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,904,5,SP,5,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,904,6,YB,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,904,7,BE,5,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,904,8,SP,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,904,9,YB,13,A,2355,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,909,1,HM,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,909,2,YB,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,909,3,OH,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,909,4,HM,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,909,5,OH,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,1,HM,23,U,7775555,7,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,2,HM,21,U,7777777,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,3,HM,10,A,35555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,4,HM,9,A,666,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,5,HM,7,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,6,HM,28,U,77773355,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,7,HM,14,A,5225555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,8,HM,11,U,2255,7,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,9,HM,14,U,555555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,10,YB,11,A,22555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,11,HM,7,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,12,HM,12,A,23355,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,13,HM,8,A,6655,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,14,HM,15,U,55555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,15,HM,11,A,23655,7,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,16,HM,18,U,555555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,910,17,HM,21,A,5223555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,911,1,HM,14,A,3333555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,911,2,HM,11,A,2233555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,911,3,HM,4,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,911,4,HM,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,911,5,HM,12,A,236655,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,912,1,YB,12,U,55555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,912,2,WA,2,A,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,912,3,HM,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,913,1,OH,7,U,55,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,913,2,OH,6,U,55,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,913,3,SP,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,913,4,OH,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,913,5,OH,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,1,SP,4,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,2,BF,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,3,RM,10,A,335555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,4,RM,6,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,5,WB,10,A,466555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,6,RM,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,7,RM,12,A,533555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,8,BF,8,A,2222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,9,BF,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,10,BF,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,11,YB,13,U,53355,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,12,CE,15,A,522255,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,13,RM,7,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,14,BF,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,15,WB,11,A,5235,8,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,16,RM,7,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,914,17,RM,8,U,55555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,915,1,RM,8,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,915,2,SP,2,A,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,915,3,SP,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,915,4,SP,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,915,5,YB,8,U,77,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,918,1,HM,8,A,6555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,918,2,HM,11,A,23555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,918,3,HM,10,A,35555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,918,4,HM,5,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,918,5,HM,13,A,523355,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,919,1,HM,10,A,35555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,919,2,HM,12,U,5555,7,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,919,3,HM,6,U,55,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,919,4,HM,7,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,919,5,YB,14,A,222355,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,919,6,HM,10,A,3555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,919,7,HM,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,920,1,RM,10,U,55555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,920,2,RM,13,A,223555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,920,3,YB,11,U,2235,9,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,920,4,RM,7,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,920,5,RM,10,U,55555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,920,6,RM,8,U,55555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,920,7,SP,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,920,8,SP,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,920,9,SP,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,920,10,HM,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,920,11,SP,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,920,12,HM,7,U,5555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,920,13,WB,11,A,233555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,921,1,HM,9,A,6665,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,921,2,HM,8,A,6665,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,921,3,HM,10,A,33655,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,921,4,WB,6,U,55,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,921,5,HM,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,921,6,YB,10,A,46555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,921,7,YB,12,U,55555,7,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,921,8,HM,16,A,2223555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,922,1,HM,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,922,2,HM,4,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,922,3,BE,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,922,4,HM,9,U,55555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,922,5,HM,7,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,922,6,HM,8,A,6665,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,922,7,HM,10,A,35555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,922,8,HM,7,U,555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1005,1,OH,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1005,2,SP,6,A,666,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1005,3,SP,13,A,222222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1005,4,BF,12,A,22222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1005,5,HM,9,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1015,1,HM,7,A,66,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1015,2,YB,9,A,46555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1015,3,HM,7,A,6555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1015,4,HM,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1015,5,HM,7,U,55,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1015,6,YB,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1015,7,HM,9,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1015,8,HM,18,U,5555,15,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1015,9,HM,21,U,5533,9,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1015,10,HM,21,U,555555,10,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1104,1,WB,11,U,235,8,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1104,2,WB,6,U,5,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1104,3,PO,9,U,55,7,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1104,4,SP,16,A,222222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1104,5,YB,8,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,1105,1,YB,8,U,7,7,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
