7|"July"|"None"|||||||||||||"14203571"|"148907933"
6|"June"|"None"|||||||||||||"14203571"|"148907934"
3|"March"|"None"|||||||||||||"14203571"|"148907935"
5|"May"|"None"|||||||||||||"14203571"|"148907936"
11|"November"|"None"|||||||||||||"14203571"|"148907937"
10|"October"|"None"|||||||||||||"14203571"|"148907938"
9|"September"|"None"|||||||||||||"14203571"|"148907939"
4|"April"|"None"|||||||||||||"14203574"|"148907964"
8|"August"|"None"|||||||||||||"14203574"|"148907965"
12|"December"|"None"|||||||||||||"14203574"|"148907966"
2|"February"|"None"|||||||||||||"14203574"|"148907967"
1|"January"|"None"|||||||||||||"14203574"|"148907968"
7|"July"|"None"|||||||||||||"14203574"|"148907969"
6|"June"|"None"|||||||||||||"14203574"|"148907970"
3|"March"|"None"|||||||||||||"14203574"|"148907971"
5|"May"|"None"|||||||||||||"14203574"|"148907972"
11|"November"|"None"|||||||||||||"14203574"|"148907973"
10|"October"|"None"|||||||||||||"14203574"|"148907974"
9|"September"|"None"|||||||||||||"14203574"|"148907975"
4|"April"|"None"|||||||||||||"14203577"|"148908000"
8|"August"|"None"|||||||||||||"14203577"|"148908001"
12|"December"|"None"|||||||||||||"14203577"|"148908002"
2|"February"|"None"|||||||||||||"14203577"|"148908003"
1|"January"|"None"|||||||||||||"14203577"|"148908004"
7|"July"|"None"|||||||||||||"14203577"|"148908005"
6|"June"|"None"|||||||||||||"14203577"|"148908006"
3|"March"|"None"|||||||||||||"14203577"|"148908007"
5|"May"|"None"|||||||||||||"14203577"|"148908008"
11|"November"|"None"|||||||||||||"14203577"|"148908009"
10|"October"|"None"|||||||||||||"14203577"|"148908010"
9|"September"|"None"|||||||||||||"14203577"|"148908011"
4|"April"|"None"|||||||||||||"14203570"|"148907916"
8|"August"|"None"|||||||||||||"14203570"|"148907917"
12|"December"|"None"|||||||||||||"14203570"|"148907918"
2|"February"|"None"|||||||||||||"14203570"|"148907919"
1|"January"|"None"|||||||||||||"14203570"|"148907920"
7|"July"|"None"|||||||||||||"14203570"|"148907921"
6|"June"|"None"|||||||||||||"14203570"|"148907922"
3|"March"|"None"|||||||||||||"14203570"|"148907923"
5|"May"|"None"|||||||||||||"14203570"|"148907924"
11|"November"|"None"|||||||||||||"14203570"|"148907925"
10|"October"|"None"|||||||||||||"14203570"|"148907926"
9|"September"|"None"|||||||||||||"14203570"|"148907927"
4|"April"|"None"|||||||||||||"14203573"|"148907952"
8|"August"|"None"|||||||||||||"14203573"|"148907953"
12|"December"|"None"|||||||||||||"14203573"|"148907954"
2|"February"|"None"|||||||||||||"14203573"|"148907955"
1|"January"|"None"|||||||||||||"14203573"|"148907956"
7|"July"|"None"|||||||||||||"14203573"|"148907957"
6|"June"|"None"|||||||||||||"14203573"|"148907958"
3|"March"|"None"|||||||||||||"14203573"|"148907959"
5|"May"|"None"|||||||||||||"14203573"|"148907960"
11|"November"|"None"|||||||||||||"14203573"|"148907961"
10|"October"|"None"|||||||||||||"14203573"|"148907962"
9|"September"|"None"|||||||||||||"14203573"|"148907963"
4|"April"|"None"|||||||||||||"14203576"|"148907988"
8|"August"|"None"|||||||||||||"14203576"|"148907989"
12|"December"|"None"|||||||||||||"14203576"|"148907990"
2|"February"|"None"|||||||||||||"14203576"|"148907991"
1|"January"|"None"|||||||||||||"14203576"|"148907992"
7|"July"|"None"|||||||||||||"14203576"|"148907993"
6|"June"|"None"|||||||||||||"14203576"|"148907994"
3|"March"|"None"|||||||||||||"14203576"|"148907995"
5|"May"|"None"|||||||||||||"14203576"|"148907996"
11|"November"|"None"|||||||||||||"14203576"|"148907997"
10|"October"|"None"|||||||||||||"14203576"|"148907998"
9|"September"|"None"|||||||||||||"14203576"|"148907999"
4|"April"|"None"|||||||||||||"14203579"|"148908024"
8|"August"|"None"|||||||||||||"14203579"|"148908025"
12|"December"|"None"|||||||||||||"14203579"|"148908026"
2|"February"|"None"|||||||||||||"14203579"|"148908027"
1|"January"|"None"|||||||||||||"14203579"|"148908028"
7|"July"|"None"|||||||||||||"14203579"|"148908029"
6|"June"|"None"|||||||||||||"14203579"|"148908030"
3|"March"|"None"|||||||||||||"14203579"|"148908031"
5|"May"|"None"|||||||||||||"14203579"|"148908032"
11|"November"|"None"|||||||||||||"14203579"|"148908033"
10|"October"|"None"|||||||||||||"14203579"|"148908034"
9|"September"|"None"|||||||||||||"14203579"|"148908035"
4|"April"|"None"|||||||||||||"14203582"|"148908060"
8|"August"|"None"|||||||||||||"14203582"|"148908061"
12|"December"|"None"|||||||||||||"14203582"|"148908062"
2|"February"|"None"|||||||||||||"14203582"|"148908063"
1|"January"|"None"|||||||||||||"14203582"|"148908064"
7|"July"|"None"|||||||||||||"14203582"|"148908065"
6|"June"|"None"|||||||||||||"14203582"|"148908066"
3|"March"|"None"|||||||||||||"14203582"|"148908067"
5|"May"|"None"|||||||||||||"14203582"|"148908068"
11|"November"|"None"|||||||||||||"14203582"|"148908069"
10|"October"|"None"|||||||||||||"14203582"|"148908070"
9|"September"|"None"|||||||||||||"14203582"|"148908071"
10|"October"|"None"|||||||||||||"14203575"|"148907976"
9|"September"|"None"|||||||||||||"14203575"|"148907977"
4|"April"|"None"|||||||||||||"14203575"|"148907978"
8|"August"|"None"|||||||||||||"14203575"|"148907979"
12|"December"|"None"|||||||||||||"14203575"|"148907980"
2|"February"|"None"|||||||||||||"14203575"|"148907981"
1|"January"|"None"|||||||||||||"14203575"|"148907982"
7|"July"|"None"|||||||||||||"14203575"|"148907983"
6|"June"|"None"|||||||||||||"14203575"|"148907984"
3|"March"|"None"|||||||||||||"14203575"|"148907985"
5|"May"|"None"|||||||||||||"14203575"|"148907986"
11|"November"|"None"|||||||||||||"14203575"|"148907987"
4|"April"|"None"|||||||||||||"14203578"|"148908012"
8|"August"|"None"|||||||||||||"14203578"|"148908013"
12|"December"|"None"|||||||||||||"14203578"|"148908014"
2|"February"|"None"|||||||||||||"14203578"|"148908015"
1|"January"|"None"|||||||||||||"14203578"|"148908016"
7|"July"|"None"|||||||||||||"14203578"|"148908017"
6|"June"|"None"|||||||||||||"14203578"|"148908018"
3|"March"|"None"|||||||||||||"14203578"|"148908019"
5|"May"|"None"|||||||||||||"14203578"|"148908020"
11|"November"|"None"|||||||||||||"14203578"|"148908021"
10|"October"|"None"|||||||||||||"14203578"|"148908022"
9|"September"|"None"|||||||||||||"14203578"|"148908023"
4|"April"|"None"|||||||||||||"14203564"|"148907844"
8|"August"|"None"|||||||||||||"14203564"|"148907845"
12|"December"|"None"|||||||||||||"14203564"|"148907846"
2|"February"|"None"|||||||||||||"14203564"|"148907847"
1|"January"|"None"|||||||||||||"14203564"|"148907848"
7|"July"|"None"|||||||||||||"14203564"|"148907849"
6|"June"|"None"|||||||||||||"14203564"|"148907850"
3|"March"|"None"|||||||||||||"14203564"|"148907851"
5|"May"|"None"|||||||||||||"14203564"|"148907852"
11|"November"|"None"|||||||||||||"14203564"|"148907853"
10|"October"|"None"|||||||||||||"14203564"|"148907854"
9|"September"|"None"|||||||||||||"14203564"|"148907855"
4|"April"|"None"|||||||||||||"14203567"|"148907880"
8|"August"|"None"|||||||||||||"14203567"|"148907881"
12|"December"|"None"|||||||||||||"14203567"|"148907882"
2|"February"|"None"|||||||||||||"14203567"|"148907883"
1|"January"|"None"|||||||||||||"14203567"|"148907884"
7|"July"|"None"|||||||||||||"14203567"|"148907885"
6|"June"|"None"|||||||||||||"14203567"|"148907886"
3|"March"|"None"|||||||||||||"14203567"|"148907887"
5|"May"|"None"|||||||||||||"14203567"|"148907888"
11|"November"|"None"|||||||||||||"14203567"|"148907889"
10|"October"|"None"|||||||||||||"14203567"|"148907890"
9|"September"|"None"|||||||||||||"14203567"|"148907891"
4|"April"|"None"|||||||||||||"14203581"|"148908048"
8|"August"|"None"|||||||||||||"14203581"|"148908049"
12|"December"|"None"|||||||||||||"14203581"|"148908050"
2|"February"|"None"|||||||||||||"14203581"|"148908051"
1|"January"|"None"|||||||||||||"14203581"|"148908052"
7|"July"|"None"|||||||||||||"14203581"|"148908053"
6|"June"|"None"|||||||||||||"14203581"|"148908054"
3|"March"|"None"|||||||||||||"14203581"|"148908055"
5|"May"|"None"|||||||||||||"14203581"|"148908056"
11|"November"|"None"|||||||||||||"14203581"|"148908057"
10|"October"|"None"|||||||||||||"14203581"|"148908058"
9|"September"|"None"|||||||||||||"14203581"|"148908059"
4|"April"|"None"|||||||||||||"14203584"|"148908084"
8|"August"|"None"|||||||||||||"14203584"|"148908085"
12|"December"|"None"|||||||||||||"14203584"|"148908086"
2|"February"|"None"|||||||||||||"14203584"|"148908087"
1|"January"|"None"|||||||||||||"14203584"|"148908088"
7|"July"|"None"|||||||||||||"14203584"|"148908089"
6|"June"|"None"|||||||||||||"14203584"|"148908090"
3|"March"|"None"|||||||||||||"14203584"|"148908091"
5|"May"|"None"|||||||||||||"14203584"|"148908092"
11|"November"|"None"|||||||||||||"14203584"|"148908093"
10|"October"|"None"|||||||||||||"14203584"|"148908094"
9|"September"|"None"|||||||||||||"14203584"|"148908095"
4|"April"|"None"|||||||||||||"14203580"|"148908036"
8|"August"|"None"|||||||||||||"14203580"|"148908037"
12|"December"|"None"|||||||||||||"14203580"|"148908038"
2|"February"|"None"|||||||||||||"14203580"|"148908039"
1|"January"|"None"|||||||||||||"14203580"|"148908040"
7|"July"|"None"|||||||||||||"14203580"|"148908041"
6|"June"|"None"|||||||||||||"14203580"|"148908042"
3|"March"|"None"|||||||||||||"14203580"|"148908043"
5|"May"|"None"|||||||||||||"14203580"|"148908044"
11|"November"|"None"|||||||||||||"14203580"|"148908045"
10|"October"|"None"|||||||||||||"14203580"|"148908046"
9|"September"|"None"|||||||||||||"14203580"|"148908047"
4|"April"|"None"|||||||||||||"14203583"|"148908072"
8|"August"|"None"|||||||||||||"14203583"|"148908073"
12|"December"|"None"|||||||||||||"14203583"|"148908074"
2|"February"|"None"|||||||||||||"14203583"|"148908075"
1|"January"|"None"|||||||||||||"14203583"|"148908076"
7|"July"|"None"|||||||||||||"14203583"|"148908077"
6|"June"|"None"|||||||||||||"14203583"|"148908078"
3|"March"|"None"|||||||||||||"14203583"|"148908079"
5|"May"|"None"|||||||||||||"14203583"|"148908080"
11|"November"|"None"|||||||||||||"14203583"|"148908081"
10|"October"|"None"|||||||||||||"14203583"|"148908082"
9|"September"|"None"|||||||||||||"14203583"|"148908083"
4|"April"|"None"|||||||||||||"14203566"|"148907868"
8|"August"|"None"|||||||||||||"14203566"|"148907869"
12|"December"|"None"|||||||||||||"14203566"|"148907870"
2|"February"|"None"|||||||||||||"14203566"|"148907871"
1|"January"|"None"|||||||||||||"14203566"|"148907872"
7|"July"|"None"|||||||||||||"14203566"|"148907873"
6|"June"|"None"|||||||||||||"14203566"|"148907874"
3|"March"|"None"|||||||||||||"14203566"|"148907875"
5|"May"|"None"|||||||||||||"14203566"|"148907876"
11|"November"|"None"|||||||||||||"14203566"|"148907877"
10|"October"|"None"|||||||||||||"14203566"|"148907878"
9|"September"|"None"|||||||||||||"14203566"|"148907879"
4|"April"|"None"|||||||||||||"14203569"|"148907904"
8|"August"|"None"|||||||||||||"14203569"|"148907905"
12|"December"|"None"|||||||||||||"14203569"|"148907906"
2|"February"|"None"|||||||||||||"14203569"|"148907907"
1|"January"|"None"|||||||||||||"14203569"|"148907908"
7|"July"|"None"|||||||||||||"14203569"|"148907909"
6|"June"|"None"|||||||||||||"14203569"|"148907910"
3|"March"|"None"|||||||||||||"14203569"|"148907911"
5|"May"|"None"|||||||||||||"14203569"|"148907912"
11|"November"|"None"|||||||||||||"14203569"|"148907913"
10|"October"|"None"|||||||||||||"14203569"|"148907914"
9|"September"|"None"|||||||||||||"14203569"|"148907915"
4|"April"|"None"|||||||||||||"14203572"|"148907940"
8|"August"|"None"|||||||||||||"14203572"|"148907941"
12|"December"|"None"|||||||||||||"14203572"|"148907942"
2|"February"|"None"|||||||||||||"14203572"|"148907943"
1|"January"|"None"|||||||||||||"14203572"|"148907944"
7|"July"|"None"|||||||||||||"14203572"|"148907945"
6|"June"|"None"|||||||||||||"14203572"|"148907946"
3|"March"|"None"|||||||||||||"14203572"|"148907947"
5|"May"|"None"|||||||||||||"14203572"|"148907948"
11|"November"|"None"|||||||||||||"14203572"|"148907949"
10|"October"|"None"|||||||||||||"14203572"|"148907950"
9|"September"|"None"|||||||||||||"14203572"|"148907951"
4|"April"|"None"|||||||||||||"14203565"|"148907856"
8|"August"|"None"|||||||||||||"14203565"|"148907857"
12|"December"|"None"|||||||||||||"14203565"|"148907858"
2|"February"|"None"|||||||||||||"14203565"|"148907859"
1|"January"|"None"|||||||||||||"14203565"|"148907860"
7|"July"|"None"|||||||||||||"14203565"|"148907861"
6|"June"|"None"|||||||||||||"14203565"|"148907862"
3|"March"|"None"|||||||||||||"14203565"|"148907863"
5|"May"|"None"|||||||||||||"14203565"|"148907864"
11|"November"|"None"|||||||||||||"14203565"|"148907865"
10|"October"|"None"|||||||||||||"14203565"|"148907866"
9|"September"|"None"|||||||||||||"14203565"|"148907867"
4|"April"|"None"|||||||||||||"14203568"|"148907892"
8|"August"|"None"|||||||||||||"14203568"|"148907893"
12|"December"|"None"|||||||||||||"14203568"|"148907894"
2|"February"|"None"|||||||||||||"14203568"|"148907895"
1|"January"|"None"|||||||||||||"14203568"|"148907896"
7|"July"|"None"|||||||||||||"14203568"|"148907897"
6|"June"|"None"|||||||||||||"14203568"|"148907898"
3|"March"|"None"|||||||||||||"14203568"|"148907899"
5|"May"|"None"|||||||||||||"14203568"|"148907900"
11|"November"|"None"|||||||||||||"14203568"|"148907901"
10|"October"|"None"|||||||||||||"14203568"|"148907902"
9|"September"|"None"|||||||||||||"14203568"|"148907903"
4|"April"|"None"||||0|15|30|||||||"14203598"|"148908252"
8|"August"|"None"|||||||||||||"14203598"|"148908253"
12|"December"|"None"||||0|15|30|||||||"14203598"|"148908254"
2|"February"|"None"||||0|15|30|||||||"14203598"|"148908255"
1|"January"|"None"||||0|15|30|||||||"14203598"|"148908256"
7|"July"|"None"|||||||||||||"14203598"|"148908257"
6|"June"|"None"||||0|15|30|||||||"14203598"|"148908258"
3|"March"|"None"||||0|15|30|||||||"14203598"|"148908259"
5|"May"|"None"||||0|15|30|||||||"14203598"|"148908260"
11|"November"|"None"||||0|15|30|||||||"14203598"|"148908261"
10|"October"|"None"||||0|15|30|||||||"14203598"|"148908262"
9|"September"|"None"|||||||||||||"14203598"|"148908263"
4|"April"|"None"|||||||||||||"14203594"|"148908204"
8|"August"|"None"|||||||||||||"14203594"|"148908205"
12|"December"|"None"|||||||||||||"14203594"|"148908206"
2|"February"|"None"|||||||||||||"14203594"|"148908207"
1|"January"|"None"|||||||||||||"14203594"|"148908208"
7|"July"|"None"|||||||||||||"14203594"|"148908209"
6|"June"|"None"|||||||||||||"14203594"|"148908210"
3|"March"|"None"|||||||||||||"14203594"|"148908211"
5|"May"|"None"|||||||||||||"14203594"|"148908212"
11|"November"|"None"|||||||||||||"14203594"|"148908213"
10|"October"|"None"|||||||||||||"14203594"|"148908214"
9|"September"|"None"|||||||||||||"14203594"|"148908215"
4|"April"|"None"|||||||||||||"14203600"|"148908276"
8|"August"|"None"|||||||||||||"14203600"|"148908277"
12|"December"|"None"|||||||||||||"14203600"|"148908278"
2|"February"|"None"|||||||||||||"14203600"|"148908279"
1|"January"|"None"|||||||||||||"14203600"|"148908280"
7|"July"|"None"|||||||||||||"14203600"|"148908281"
6|"June"|"None"|||||||||||||"14203600"|"148908282"
3|"March"|"None"|||||||||||||"14203600"|"148908283"
5|"May"|"None"|||||||||||||"14203600"|"148908284"
11|"November"|"None"|||||||||||||"14203600"|"148908285"
10|"October"|"None"|||||||||||||"14203600"|"148908286"
9|"September"|"None"|||||||||||||"14203600"|"148908287"
4|"April"|"None"|||||||||||||"14203597"|"148908240"
8|"August"|"None"|||||||||||||"14203597"|"148908241"
12|"December"|"None"|||||||||||||"14203597"|"148908242"
2|"February"|"None"|||||||||||||"14203597"|"148908243"
1|"January"|"None"|||||||||||||"14203597"|"148908244"
7|"July"|"None"|||||||||||||"14203597"|"148908245"
6|"June"|"None"|||||||||||||"14203597"|"148908246"
3|"March"|"None"|||||||||||||"14203597"|"148908247"
5|"May"|"None"|||||||||||||"14203597"|"148908248"
11|"November"|"None"|||||||||||||"14203597"|"148908249"
10|"October"|"None"|||||||||||||"14203597"|"148908250"
9|"September"|"None"|||||||||||||"14203597"|"148908251"
4|"April"|"None"|||||||||||||"14203586"|"148908108"
8|"August"|"None"|||||||||||||"14203586"|"148908109"
12|"December"|"None"|||||||||||||"14203586"|"148908110"
2|"February"|"None"|||||||||||||"14203586"|"148908111"
1|"January"|"None"|||||||||||||"14203586"|"148908112"
7|"July"|"None"|||||||||||||"14203586"|"148908113"
6|"June"|"None"|||||||||||||"14203586"|"148908114"
3|"March"|"None"|||||||||||||"14203586"|"148908115"
5|"May"|"None"|||||||||||||"14203586"|"148908116"
11|"November"|"None"|||||||||||||"14203586"|"148908117"
10|"October"|"None"|||||||||||||"14203586"|"148908118"
9|"September"|"None"|||||||||||||"14203586"|"148908119"
3|"March"|"None"|||||||||||||"14203585"|"148908096"
5|"May"|"None"|||||||||||||"14203585"|"148908097"
11|"November"|"None"|||||||||||||"14203585"|"148908098"
10|"October"|"None"|||||||||||||"14203585"|"148908099"
9|"September"|"None"|||||||||||||"14203585"|"148908100"
4|"April"|"None"|||||||||||||"14203585"|"148908101"
8|"August"|"None"|||||||||||||"14203585"|"148908102"
12|"December"|"None"|||||||||||||"14203585"|"148908103"
2|"February"|"None"|||||||||||||"14203585"|"148908104"
1|"January"|"None"|||||||||||||"14203585"|"148908105"
7|"July"|"None"|||||||||||||"14203585"|"148908106"
6|"June"|"None"|||||||||||||"14203585"|"148908107"
4|"April"|"None"|||||||||||||"14203599"|"148908264"
8|"August"|"None"|||||||||||||"14203599"|"148908265"
12|"December"|"None"|||||||||||||"14203599"|"148908266"
2|"February"|"None"|||||||||||||"14203599"|"148908267"
1|"January"|"None"|||||||||||||"14203599"|"148908268"
7|"July"|"None"|||||||||||||"14203599"|"148908269"
6|"June"|"None"|||||||||||||"14203599"|"148908270"
3|"March"|"None"|||||||||||||"14203599"|"148908271"
5|"May"|"None"|||||||||||||"14203599"|"148908272"
11|"November"|"None"|||||||||||||"14203599"|"148908273"
10|"October"|"None"|||||||||||||"14203599"|"148908274"
9|"September"|"None"|||||||||||||"14203599"|"148908275"
4|"April"|"None"|||||||||||||"14203588"|"148908132"
8|"August"|"None"|||||||||||||"14203588"|"148908133"
12|"December"|"None"|||||||||||||"14203588"|"148908134"
2|"February"|"None"|||||||||||||"14203588"|"148908135"
1|"January"|"None"|||||||||||||"14203588"|"148908136"
7|"July"|"None"|||||||||||||"14203588"|"148908137"
6|"June"|"None"|||||||||||||"14203588"|"148908138"
3|"March"|"None"|||||||||||||"14203588"|"148908139"
5|"May"|"None"|||||||||||||"14203588"|"148908140"
11|"November"|"None"|||||||||||||"14203588"|"148908141"
10|"October"|"None"|||||||||||||"14203588"|"148908142"
9|"September"|"None"|||||||||||||"14203588"|"148908143"
4|"April"|"None"|||||||||||||"14203591"|"148908168"
8|"August"|"None"|||||||||||||"14203591"|"148908169"
12|"December"|"None"|||||||||||||"14203591"|"148908170"
2|"February"|"None"|||||||||||||"14203591"|"148908171"
1|"January"|"None"|||||||||||||"14203591"|"148908172"
7|"July"|"None"|||||||||||||"14203591"|"148908173"
6|"June"|"None"|||||||||||||"14203591"|"148908174"
3|"March"|"None"|||||||||||||"14203591"|"148908175"
5|"May"|"None"|||||||||||||"14203591"|"148908176"
11|"November"|"None"|||||||||||||"14203591"|"148908177"
10|"October"|"None"|||||||||||||"14203591"|"148908178"
9|"September"|"None"|||||||||||||"14203591"|"148908179"
4|"April"|"None"|||||||||||||"14203587"|"148908120"
8|"August"|"None"|||||||||||||"14203587"|"148908121"
12|"December"|"None"|||||||||||||"14203587"|"148908122"
2|"February"|"None"|||||||||||||"14203587"|"148908123"
1|"January"|"None"|||||||||||||"14203587"|"148908124"
7|"July"|"None"|||||||||||||"14203587"|"148908125"
6|"June"|"None"|||||||||||||"14203587"|"148908126"
3|"March"|"None"|||||||||||||"14203587"|"148908127"
5|"May"|"None"|||||||||||||"14203587"|"148908128"
11|"November"|"None"|||||||||||||"14203587"|"148908129"
10|"October"|"None"|||||||||||||"14203587"|"148908130"
9|"September"|"None"|||||||||||||"14203587"|"148908131"
4|"April"|"None"|||||||||||||"14203590"|"148908156"
8|"August"|"None"|||||||||||||"14203590"|"148908157"
12|"December"|"None"|||||||||||||"14203590"|"148908158"
2|"February"|"None"|||||||||||||"14203590"|"148908159"
1|"January"|"None"|||||||||||||"14203590"|"148908160"
7|"July"|"None"|||||||||||||"14203590"|"148908161"
6|"June"|"None"|||||||||||||"14203590"|"148908162"
3|"March"|"None"|||||||||||||"14203590"|"148908163"
5|"May"|"None"|||||||||||||"14203590"|"148908164"
11|"November"|"None"|||||||||||||"14203590"|"148908165"
10|"October"|"None"|||||||||||||"14203590"|"148908166"
9|"September"|"None"|||||||||||||"14203590"|"148908167"
4|"April"|"None"|||||||||||||"14203593"|"148908192"
8|"August"|"None"|||||||||||||"14203593"|"148908193"
12|"December"|"None"|||||||||||||"14203593"|"148908194"
2|"February"|"None"|||||||||||||"14203593"|"148908195"
1|"January"|"None"|||||||||||||"14203593"|"148908196"
7|"July"|"None"|||||||||||||"14203593"|"148908197"
6|"June"|"None"|||||||||||||"14203593"|"148908198"
3|"March"|"None"|||||||||||||"14203593"|"148908199"
5|"May"|"None"|||||||||||||"14203593"|"148908200"
11|"November"|"None"|||||||||||||"14203593"|"148908201"
10|"October"|"None"|||||||||||||"14203593"|"148908202"
9|"September"|"None"|||||||||||||"14203593"|"148908203"
4|"April"|"None"|||||||||||||"14203596"|"148908228"
8|"August"|"None"|||||||||||||"14203596"|"148908229"
12|"December"|"None"|||||||||||||"14203596"|"148908230"
2|"February"|"None"|||||||||||||"14203596"|"148908231"
1|"January"|"None"|||||||||||||"14203596"|"148908232"
7|"July"|"None"|||||||||||||"14203596"|"148908233"
6|"June"|"None"|||||||||||||"14203596"|"148908234"
3|"March"|"None"|||||||||||||"14203596"|"148908235"
5|"May"|"None"|||||||||||||"14203596"|"148908236"
11|"November"|"None"|||||||||||||"14203596"|"148908237"
10|"October"|"None"|||||||||||||"14203596"|"148908238"
9|"September"|"None"|||||||||||||"14203596"|"148908239"
4|"April"|"None"|||||||||||||"14203589"|"148908144"
8|"August"|"None"|||||||||||||"14203589"|"148908145"
12|"December"|"None"|||||||||||||"14203589"|"148908146"
2|"February"|"None"|||||||||||||"14203589"|"148908147"
1|"January"|"None"|||||||||||||"14203589"|"148908148"
7|"July"|"None"|||||||||||||"14203589"|"148908149"
6|"June"|"None"|||||||||||||"14203589"|"148908150"
3|"March"|"None"|||||||||||||"14203589"|"148908151"
5|"May"|"None"|||||||||||||"14203589"|"148908152"
11|"November"|"None"|||||||||||||"14203589"|"148908153"
10|"October"|"None"|||||||||||||"14203589"|"148908154"
9|"September"|"None"|||||||||||||"14203589"|"148908155"
4|"April"|"None"|||||||||||||"14203592"|"148908180"
8|"August"|"None"|||||||||||||"14203592"|"148908181"
12|"December"|"None"|||||||||||||"14203592"|"148908182"
2|"February"|"None"|||||||||||||"14203592"|"148908183"
1|"January"|"None"|||||||||||||"14203592"|"148908184"
7|"July"|"None"|||||||||||||"14203592"|"148908185"
6|"June"|"None"|||||||||||||"14203592"|"148908186"
3|"March"|"None"|||||||||||||"14203592"|"148908187"
5|"May"|"None"|||||||||||||"14203592"|"148908188"
11|"November"|"None"|||||||||||||"14203592"|"148908189"
10|"October"|"None"|||||||||||||"14203592"|"148908190"
9|"September"|"None"|||||||||||||"14203592"|"148908191"
4|"April"|"None"|||||||||||||"14203595"|"148908216"
8|"August"|"None"|||||||||||||"14203595"|"148908217"
12|"December"|"None"|||||||||||||"14203595"|"148908218"
2|"February"|"None"|||||||||||||"14203595"|"148908219"
1|"January"|"None"|||||||||||||"14203595"|"148908220"
7|"July"|"None"|||||||||||||"14203595"|"148908221"
6|"June"|"None"|||||||||||||"14203595"|"148908222"
3|"March"|"None"|||||||||||||"14203595"|"148908223"
5|"May"|"None"|||||||||||||"14203595"|"148908224"
11|"November"|"None"|||||||||||||"14203595"|"148908225"
10|"October"|"None"|||||||||||||"14203595"|"148908226"
9|"September"|"None"|||||||||||||"14203595"|"148908227"
4|"April"|"None"|||||||||||||"14203602"|"148908300"
8|"August"|"None"|||||||||||||"14203602"|"148908301"
12|"December"|"None"|||||||||||||"14203602"|"148908302"
2|"February"|"None"|||||||||||||"14203602"|"148908303"
1|"January"|"None"|||||||||||||"14203602"|"148908304"
7|"July"|"None"|||||||||||||"14203602"|"148908305"
6|"June"|"None"|||||||||||||"14203602"|"148908306"
3|"March"|"None"|||||||||||||"14203602"|"148908307"
5|"May"|"None"|||||||||||||"14203602"|"148908308"
11|"November"|"None"|||||||||||||"14203602"|"148908309"
10|"October"|"None"|||||||||||||"14203602"|"148908310"
9|"September"|"None"|||||||||||||"14203602"|"148908311"
4|"April"|"None"|||||||||||||"14203605"|"148908336"
8|"August"|"None"|||||||||||||"14203605"|"148908337"
12|"December"|"None"|||||||||||||"14203605"|"148908338"
2|"February"|"None"|||||||||||||"14203605"|"148908339"
1|"January"|"None"|||||||||||||"14203605"|"148908340"
7|"July"|"None"|||||||||||||"14203605"|"148908341"
6|"June"|"None"|||||||||||||"14203605"|"148908342"
3|"March"|"None"|||||||||||||"14203605"|"148908343"
5|"May"|"None"|||||||||||||"14203605"|"148908344"
11|"November"|"None"|||||||||||||"14203605"|"148908345"
10|"October"|"None"|||||||||||||"14203605"|"148908346"
9|"September"|"None"|||||||||||||"14203605"|"148908347"
4|"April"|"None"|||||||||||||"14203608"|"148908372"
8|"August"|"None"|||||||||||||"14203608"|"148908373"
12|"December"|"None"|||||||||||||"14203608"|"148908374"
2|"February"|"None"|||||||||||||"14203608"|"148908375"
1|"January"|"None"|||||||||||||"14203608"|"148908376"
7|"July"|"None"|||||||||||||"14203608"|"148908377"
6|"June"|"None"|||||||||||||"14203608"|"148908378"
3|"March"|"None"|||||||||||||"14203608"|"148908379"
5|"May"|"None"|||||||||||||"14203608"|"148908380"
11|"November"|"None"|||||||||||||"14203608"|"148908381"
10|"October"|"None"|||||||||||||"14203608"|"148908382"
9|"September"|"None"|||||||||||||"14203608"|"148908383"
4|"April"|"None"|||||||||||||"14203601"|"148908288"
8|"August"|"None"|||||||||||||"14203601"|"148908289"
12|"December"|"None"|||||||||||||"14203601"|"148908290"
2|"February"|"None"|||||||||||||"14203601"|"148908291"
1|"January"|"None"|||||||||||||"14203601"|"148908292"
7|"July"|"None"|||||||||||||"14203601"|"148908293"
6|"June"|"None"|||||||||||||"14203601"|"148908294"
3|"March"|"None"|||||||||||||"14203601"|"148908295"
5|"May"|"None"|||||||||||||"14203601"|"148908296"
11|"November"|"None"|||||||||||||"14203601"|"148908297"
10|"October"|"None"|||||||||||||"14203601"|"148908298"
9|"September"|"None"|||||||||||||"14203601"|"148908299"
4|"April"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203604"|"148908324"
8|"August"|"None"|||||||||||||"14203604"|"148908325"
12|"December"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203604"|"148908326"
2|"February"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203604"|"148908327"
1|"January"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203604"|"148908328"
7|"July"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203604"|"148908329"
6|"June"|"None"|||"Long (7 to 30 days)"|0|15|30|||||||"14203604"|"148908330"
